room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
2702741,3404284,Entire home/apt,Western Addition,0,0.0,4,1.0,125.0
9119021,849360,Entire home/apt,Inner Sunset,64,5.0,2,0.0,123.0
19463127,65058768,Entire home/apt,Bernal Heights,0,0.0,1,0.0,122.0
18182356,61155425,Entire home/apt,Twin Peaks,5,5.0,1,0.0,140.0
8777405,736281,Entire home/apt,Inner Richmond,105,5.0,2,0.0,121.0
17906471,4416304,Entire home/apt,Bernal Heights,4,5.0,2,0.0,135.0
1421774,1513493,Entire home/apt,Castro/Upper Market,234,5.0,2,0.0,139.0
678556,3453060,Entire home/apt,Haight Ashbury,256,5.0,2,1.0,130.0
18054290,26754711,Entire home/apt,Pacific Heights,5,5.0,4,1.0,122.0
14996188,1492583,Entire home/apt,Inner Sunset,36,5.0,2,0.0,125.0
3896205,20169016,Entire home/apt,Pacific Heights,17,4.5,1,1.0,122.0
6662905,13454709,Entire home/apt,Presidio Heights,5,5.0,3,0.0,135.0
12025717,64351162,Entire home/apt,Outer Sunset,84,5.0,6,1.0,139.0
1914841,9932058,Entire home/apt,Western Addition,69,5.0,2,0.0,133.0
16256385,46740514,Entire home/apt,Mission,30,5.0,2,1.0,125.0
4171151,12960258,Entire home/apt,Downtown/Civic Center,164,4.5,5,1.0,139.0
19503354,17203367,Entire home/apt,Excelsior,0,0.0,2,1.0,121.0
16322016,106823536,Entire home/apt,Parkside,31,4.5,5,1.0,139.0
11724899,42647468,Entire home/apt,Bayview,123,5.0,8,2.0,139.0
1596696,8513389,Entire home/apt,Western Addition,157,5.0,3,1.0,140.0
1755158,9230402,Entire home/apt,Outer Richmond,144,4.5,3,1.0,125.0
7181279,12114281,Entire home/apt,Bernal Heights,54,4.5,2,0.0,122.0
5641815,29239000,Entire home/apt,Castro/Upper Market,154,4.5,2,0.0,125.0
10783991,20767323,Entire home/apt,Inner Sunset,84,5.0,2,0.0,130.0
18669935,17136474,Entire home/apt,Western Addition,4,5.0,2,1.0,125.0
16370633,107103934,Entire home/apt,Financial District,32,4.5,2,0.0,130.0
13652344,73614199,Entire home/apt,Potrero Hill,83,5.0,6,1.0,125.0
12515810,23865374,Entire home/apt,Potrero Hill,78,5.0,2,0.0,124.0
15705696,4010344,Entire home/apt,Parkside,0,0.0,2,1.0,130.0
18810574,5916617,Entire home/apt,Downtown/Civic Center,5,5.0,2,0.0,140.0
9347891,48513979,Entire home/apt,Inner Richmond,101,5.0,3,1.0,135.0
19101632,120465543,Entire home/apt,Ocean View,3,5.0,4,2.0,125.0
14897247,77780922,Entire home/apt,Bernal Heights,56,4.5,1,0.0,130.0
8195144,41782662,Entire home/apt,Twin Peaks,105,4.5,2,1.0,135.0
18916826,7609296,Entire home/apt,Inner Richmond,2,0.0,2,1.0,135.0
13774014,2993432,Entire home/apt,Bayview,58,5.0,3,0.0,125.0
13573391,1468221,Entire home/apt,Outer Sunset,3,5.0,2,1.0,129.0
18699060,48721444,Entire home/apt,South of Market,3,5.0,2,1.0,138.0
4252808,3059177,Entire home/apt,Outer Sunset,126,5.0,3,1.0,130.0
16824774,3554374,Entire home/apt,Bernal Heights,24,5.0,2,0.0,125.0
5581254,5516215,Entire home/apt,Parkside,75,4.5,4,2.0,135.0
14595848,32716659,Entire home/apt,Twin Peaks,48,5.0,2,1.0,135.0
10437411,4413556,Entire home/apt,Haight Ashbury,97,5.0,2,0.0,135.0
11924237,1433207,Entire home/apt,Outer Mission,29,5.0,2,1.0,130.0
1510363,7303214,Entire home/apt,Outer Mission,162,5.0,4,2.0,140.0
9797058,7387356,Entire home/apt,Noe Valley,9,4.5,2,1.0,105.0
2578363,10919331,Entire home/apt,Noe Valley,7,4.5,3,1.0,120.0
7199664,37691314,Entire home/apt,Excelsior,0,0.0,1,1.0,100.0
4491042,6346492,Entire home/apt,Russian Hill,2,0.0,4,1.0,100.0
3440501,17338743,Entire home/apt,Mission,15,4.5,3,1.0,106.0
5851966,4266086,Entire home/apt,Mission,75,4.0,2,0.0,100.0
15791969,6140636,Entire home/apt,Western Addition,0,0.0,3,1.0,100.0
273960,1433031,Entire home/apt,West of Twin Peaks,78,5.0,4,2.0,110.0
8184928,4221614,Entire home/apt,Potrero Hill,12,5.0,6,1.0,110.0
1273732,6898073,Entire home/apt,Haight Ashbury,8,4.5,2,1.0,105.0
1955735,3319731,Entire home/apt,Downtown/Civic Center,15,5.0,4,1.0,100.0
1944306,10056713,Entire home/apt,South of Market,4,5.0,2,1.0,120.0
11207956,4140065,Entire home/apt,Nob Hill,4,5.0,2,0.0,100.0
10996772,57061698,Entire home/apt,Western Addition,0,0.0,2,1.0,109.0
12845827,6366034,Entire home/apt,Western Addition,1,0.0,4,1.0,120.0
18037423,29711796,Entire home/apt,South of Market,4,5.0,2,1.0,110.0
8337630,22972339,Entire home/apt,Downtown/Civic Center,3,4.5,2,0.0,119.0
3722574,18763241,Entire home/apt,North Beach,35,4.5,3,0.0,100.0
1597830,8500939,Entire home/apt,Russian Hill,22,4.5,2,1.0,130.0
7937598,2231262,Entire home/apt,Russian Hill,20,4.5,2,0.0,130.0
16478484,28481995,Entire home/apt,Downtown/Civic Center,0,0.0,2,1.0,130.0
18127110,14415460,Entire home/apt,South of Market,1,0.0,2,0.0,135.0
8597259,14406356,Entire home/apt,Downtown/Civic Center,1,0.0,2,0.0,125.0
13190103,20850212,Entire home/apt,Pacific Heights,5,4.5,2,0.0,121.0
4059549,20850212,Entire home/apt,Marina,109,4.5,4,1.0,129.0
4359078,20850212,Entire home/apt,Marina,140,4.5,4,1.0,129.0
5480795,20850212,Entire home/apt,Pacific Heights,82,4.5,4,1.0,129.0
18551085,35673315,Entire home/apt,Financial District,0,0.0,2,0.0,123.0
13343019,143532,Entire home/apt,Downtown/Civic Center,17,5.0,2,0.0,125.0
940197,2091556,Entire home/apt,Western Addition,2,0.0,1,1.0,140.0
399888,1532661,Entire home/apt,Marina,6,5.0,2,1.0,135.0
9201385,2066798,Entire home/apt,Nob Hill,6,5.0,2,0.0,135.0
18211794,45465607,Entire home/apt,Marina,0,0.0,4,2.0,140.0
16268238,103113440,Entire home/apt,South of Market,0,0.0,2,1.0,140.0
18103749,828220,Entire home/apt,Nob Hill,0,0.0,4,2.0,125.0
5193765,26865845,Entire home/apt,Marina,123,5.0,2,0.0,129.0
9065415,3121328,Entire home/apt,Pacific Heights,9,5.0,2,1.0,135.0
11035236,9604591,Entire home/apt,Nob Hill,50,5.0,2,0.0,140.0
1971246,4902386,Entire home/apt,Nob Hill,54,4.5,3,1.0,129.0
804015,69334,Entire home/apt,Mission,13,5.0,3,1.0,130.0
18031186,118412894,Entire home/apt,Western Addition,6,5.0,4,1.0,125.0
9362682,830236,Entire home/apt,Bernal Heights,15,5.0,3,1.0,140.0
1261122,6869592,Entire home/apt,West of Twin Peaks,60,4.5,2,1.0,130.0
12971987,39740662,Entire home/apt,West of Twin Peaks,18,5.0,2,1.0,123.0
6922612,3570102,Entire home/apt,Western Addition,12,5.0,2,1.0,135.0
662082,3342949,Entire home/apt,Mission,16,5.0,3,1.0,140.0
15920878,103297299,Entire home/apt,Parkside,31,4.5,4,2.0,135.0
6117147,6872494,Entire home/apt,Outer Sunset,56,5.0,2,1.0,135.0
17547140,4413097,Entire home/apt,Western Addition,0,0.0,4,1.0,125.0
7351420,12233116,Entire home/apt,Western Addition,1,0.0,2,1.0,139.0
9346869,318000,Entire home/apt,Western Addition,2,0.0,2,1.0,140.0
15150231,10281286,Entire home/apt,Mission,4,4.5,2,1.0,139.0
7578824,39738063,Entire home/apt,Mission,0,0.0,2,1.0,138.0
10968116,10123596,Entire home/apt,Western Addition,6,5.0,2,0.0,140.0
4316724,7558669,Entire home/apt,Inner Richmond,13,4.5,2,0.0,129.0
17094099,38683210,Entire home/apt,Pacific Heights,1,0.0,3,2.0,135.0
1914295,9928839,Entire home/apt,Nob Hill,3,4.5,2,1.0,137.0
13265498,20850212,Entire home/apt,Pacific Heights,12,4.5,4,1.0,129.0
8067807,14889951,Entire home/apt,Twin Peaks,8,5.0,3,1.0,136.0
11620006,61535039,Entire home/apt,Russian Hill,0,0.0,4,1.0,117.0
9739527,4368191,Entire home/apt,Nob Hill,0,0.0,2,0.0,118.0
18584870,1541654,Entire home/apt,Treasure Island/YBI,2,0.0,2,0.0,119.0
10806143,10948939,Entire home/apt,Chinatown,0,0.0,2,0.0,118.0
15941682,12883461,Entire home/apt,North Beach,3,5.0,2,1.0,120.0
18787961,38111101,Entire home/apt,Financial District,0,0.0,2,1.0,109.0
8741287,45857677,Entire home/apt,Pacific Heights,2,0.0,2,1.0,115.0
15478431,4966974,Entire home/apt,North Beach,23,5.0,4,0.0,114.0
17420939,116131062,Entire home/apt,Financial District,15,5.0,2,1.0,115.0
8542341,44546859,Entire home/apt,Bernal Heights,1,0.0,2,2.0,120.0
7699095,40071684,Entire home/apt,Mission,3,5.0,2,1.0,120.0
11442093,9744251,Entire home/apt,Downtown/Civic Center,8,4.0,14,7.0,102.0
19199486,17972237,Entire home/apt,Downtown/Civic Center,1,0.0,2,0.0,115.0
10023082,51466165,Entire home/apt,Downtown/Civic Center,7,4.5,2,0.0,106.0
2803935,15648,Entire home/apt,Bernal Heights,4,4.5,6,3.0,115.0
14180268,8261576,Entire home/apt,South of Market,0,0.0,3,1.0,120.0
6051847,31404005,Entire home/apt,Marina,0,0.0,2,0.0,100.0
16461727,31214940,Entire home/apt,Downtown/Civic Center,2,0.0,2,0.0,109.0
9216687,47928617,Entire home/apt,Downtown/Civic Center,0,0.0,2,0.0,100.0
14906353,885283,Entire home/apt,Excelsior,3,5.0,4,2.0,103.0
6712685,17563594,Entire home/apt,Castro/Upper Market,1,0.0,2,0.0,114.0
17031131,3610952,Entire home/apt,Potrero Hill,2,0.0,2,0.0,110.0
10735339,891945,Entire home/apt,Mission,5,4.0,3,0.0,120.0
9736338,4170766,Entire home/apt,Parkside,0,0.0,3,1.0,118.0
352165,1783772,Entire home/apt,Castro/Upper Market,141,4.5,3,1.0,115.0
11604488,61409393,Entire home/apt,Downtown/Civic Center,0,0.0,2,0.0,100.0
19163389,37689605,Entire home/apt,South of Market,3,5.0,1,0.0,105.0
12951597,71158547,Entire home/apt,Excelsior,2,0.0,4,2.0,103.0
769637,721359,Entire home/apt,Marina,1,0.0,1,1.0,110.0
6601839,144743,Entire home/apt,Mission,1,0.0,2,1.0,102.0
18213423,22169416,Entire home/apt,Western Addition,1,0.0,3,0.0,100.0
18718406,58350764,Entire home/apt,Castro/Upper Market,0,0.0,3,0.0,100.0
4810969,5786415,Entire home/apt,Western Addition,2,0.0,2,1.0,120.0
1121953,6155819,Entire home/apt,Western Addition,12,5.0,2,0.0,120.0
9316306,23901045,Entire home/apt,Pacific Heights,9,5.0,1,1.0,101.0
15972802,87457535,Entire home/apt,Downtown/Civic Center,3,4.5,3,0.0,105.0
11776348,8882577,Entire home/apt,Potrero Hill,1,0.0,2,0.0,120.0
200580,725479,Entire home/apt,Downtown/Civic Center,31,4.5,2,0.0,110.0
7129539,33437796,Entire home/apt,Noe Valley,106,4.5,4,1.0,119.0
1210748,6611957,Entire home/apt,Noe Valley,19,4.5,2,1.0,115.0
16134193,20257472,Entire home/apt,North Beach,17,5.0,4,2.0,117.0
737498,2186425,Entire home/apt,Mission,5,4.0,2,2.0,113.0
7764330,40831314,Entire home/apt,Downtown/Civic Center,2,0.0,2,0.0,115.0
13563032,4441167,Entire home/apt,Bayview,0,0.0,2,1.0,110.0
18584762,1541654,Entire home/apt,Treasure Island/YBI,0,0.0,2,0.0,119.0
6109169,5606464,Entire home/apt,Lakeshore,3,5.0,2,1.0,120.0
17188050,64086645,Entire home/apt,Chinatown,0,0.0,2,1.0,115.0
17556056,4203932,Entire home/apt,Downtown/Civic Center,0,0.0,2,1.0,120.0
2723558,4215441,Entire home/apt,South of Market,1,0.0,1,0.0,120.0
16101403,104965546,Entire home/apt,Mission,3,4.5,2,1.0,120.0
4334896,21711781,Entire home/apt,Inner Richmond,5,4.5,3,1.0,120.0
14342687,7167269,Entire home/apt,Bernal Heights,20,5.0,4,1.0,120.0
10925171,3947775,Entire home/apt,Mission,2,0.0,2,1.0,120.0
18270816,653889,Entire home/apt,Pacific Heights,0,0.0,1,1.0,115.0
16665142,2781476,Entire home/apt,Russian Hill,0,0.0,2,0.0,110.0
3649988,18452845,Entire home/apt,Crocker Amazon,133,5.0,4,2.0,105.0
14075285,84570082,Entire home/apt,Mission,66,4.5,4,1.0,102.0
16298603,4464910,Entire home/apt,South of Market,0,0.0,3,0.0,120.0
8172826,43133245,Entire home/apt,Western Addition,2,0.0,4,2.0,120.0
8762307,1450849,Entire home/apt,Parkside,0,0.0,6,2.0,110.0
18853665,110733985,Entire home/apt,Nob Hill,0,0.0,2,0.0,120.0
10355311,53295699,Entire home/apt,Downtown/Civic Center,1,0.0,2,0.0,120.0
10657085,38000723,Entire home/apt,Visitacion Valley,0,0.0,9,4.0,120.0
1450426,7783677,Entire home/apt,Castro/Upper Market,4,5.0,4,2.0,118.0
10861791,23331893,Entire home/apt,Noe Valley,0,0.0,6,2.0,105.0
1273709,6494531,Entire home/apt,Western Addition,12,5.0,2,1.0,120.0
494111,252927,Entire home/apt,Outer Richmond,69,4.5,4,1.0,120.0
18433508,4925483,Entire home/apt,Western Addition,0,0.0,2,1.0,100.0
17810208,121729117,Entire home/apt,Financial District,11,5.0,2,0.0,100.0
17419327,115849,Entire home/apt,Downtown/Civic Center,2,0.0,2,0.0,103.0
1660611,1091811,Entire home/apt,Nob Hill,21,4.0,2,1.0,120.0
9096011,8362868,Entire home/apt,Pacific Heights,1,0.0,2,1.0,120.0
6438568,33615114,Entire home/apt,Marina,0,0.0,2,1.0,120.0
1836986,1135593,Entire home/apt,Marina,36,4.5,4,1.0,108.0
13623386,61210,Entire home/apt,Western Addition,0,0.0,3,1.0,119.0
16675371,652497,Entire home/apt,West of Twin Peaks,6,5.0,3,1.0,120.0
9531405,791193,Entire home/apt,Downtown/Civic Center,4,4.5,2,0.0,120.0
4768678,24601882,Entire home/apt,Excelsior,9,5.0,6,2.0,107.0
12922728,40188449,Entire home/apt,Bernal Heights,4,5.0,2,1.0,115.0
6855106,22890047,Entire home/apt,Haight Ashbury,83,4.5,5,1.0,110.0
16651773,4675864,Entire home/apt,Mission,1,0.0,4,0.0,110.0
8013810,38284067,Entire home/apt,Outer Richmond,12,4.5,3,1.0,120.0
2800717,13819216,Entire home/apt,South of Market,11,4.5,2,0.0,120.0
1552454,3861556,Entire home/apt,Haight Ashbury,4,5.0,2,1.0,108.0
7514189,32164805,Entire home/apt,Marina,4,5.0,1,0.0,120.0
18994706,21038714,Entire home/apt,Downtown/Civic Center,0,0.0,2,0.0,120.0
18736692,64719647,Entire home/apt,Financial District,0,0.0,2,0.0,120.0
4022209,20850212,Entire home/apt,Pacific Heights,40,4.5,2,1.0,109.0
7869049,41471337,Entire home/apt,Financial District,20,4.5,2,0.0,115.0
8195358,24912395,Entire home/apt,Bayview,3,4.5,2,1.0,115.0
12949359,6199738,Entire home/apt,South of Market,0,0.0,4,0.0,106.0
11464408,37939657,Entire home/apt,Outer Mission,85,4.5,2,1.0,105.0
16032599,56359214,Entire home/apt,Bernal Heights,2,0.0,6,1.0,112.0
4429527,7813710,Entire home/apt,West of Twin Peaks,40,5.0,2,1.0,120.0
5749839,12740147,Entire home/apt,Excelsior,48,5.0,2,1.0,120.0
12229903,65800040,Entire home/apt,Ocean View,45,4.5,6,1.0,120.0
10105531,9776019,Entire home/apt,Castro/Upper Market,4,4.5,3,1.0,100.0
15844494,102633197,Entire home/apt,Haight Ashbury,23,4.5,4,1.0,108.0
4372435,22700332,Entire home/apt,Parkside,9,5.0,2,1.0,120.0
14206695,985427,Entire home/apt,Nob Hill,4,5.0,2,1.0,110.0
384689,166559,Entire home/apt,Mission,129,5.0,1,1.0,110.0
6006768,26870698,Entire home/apt,Presidio Heights,154,5.0,2,1.0,105.0
7514742,39370274,Entire home/apt,Bayview,128,5.0,4,1.0,120.0
7247351,37950014,Entire home/apt,Outer Mission,55,5.0,2,1.0,112.0
6730473,10501924,Entire home/apt,Western Addition,46,4.5,2,1.0,107.0
10385321,40993599,Entire home/apt,Excelsior,116,5.0,4,2.0,100.0
19473417,136631769,Entire home/apt,Downtown/Civic Center,0,0.0,3,0.0,102.0
17016281,115849,Entire home/apt,Downtown/Civic Center,8,4.5,2,0.0,103.0
19162222,102245810,Entire home/apt,Western Addition,2,0.0,3,1.0,120.0
15941107,35082420,Entire home/apt,South of Market,1,0.0,2,1.0,120.0
3391368,17110263,Entire home/apt,Mission,80,5.0,2,0.0,119.0
8887553,46501132,Entire home/apt,Castro/Upper Market,9,5.0,4,1.0,120.0
17892406,4342041,Entire home/apt,Nob Hill,1,0.0,3,0.0,110.0
348580,197515,Entire home/apt,Bernal Heights,24,4.5,4,1.0,120.0
10369307,53373733,Entire home/apt,Bayview,24,5.0,6,3.0,104.0
9586291,22864774,Entire home/apt,Downtown/Civic Center,5,4.5,2,0.0,115.0
9578797,10335281,Entire home/apt,Mission,5,5.0,2,1.0,107.0
6529234,8077748,Entire home/apt,Bernal Heights,40,5.0,2,1.0,114.0
6585312,15792423,Entire home/apt,Chinatown,3,5.0,2,0.0,110.0
19297898,3191582,Entire home/apt,Glen Park,1,0.0,2,0.0,110.0
19591538,137719050,Entire home/apt,Outer Richmond,1,0.0,6,2.0,109.0
19416382,1640715,Entire home/apt,Bernal Heights,0,0.0,4,2.0,117.0
19751079,126169432,Entire home/apt,Potrero Hill,0,0.0,3,1.0,120.0
16532613,11800501,Entire home/apt,South of Market,1,0.0,2,1.0,110.0
19701989,109276977,Entire home/apt,Mission,0,0.0,2,0.0,109.0
3093543,15732960,Entire home/apt,Presidio,158,5.0,2,0.0,105.0
15420428,93712502,Entire home/apt,Financial District,7,5.0,2,0.0,119.0
5749969,10507066,Entire home/apt,Bernal Heights,51,4.0,3,1.0,120.0
16286523,6745656,Entire home/apt,Western Addition,7,4.5,2,0.0,100.0
10139027,18757921,Entire home/apt,Twin Peaks,2,0.0,3,1.0,105.0
10888166,7851576,Entire home/apt,Outer Richmond,3,5.0,3,2.0,109.0
16179580,105638927,Entire home/apt,Outer Mission,4,5.0,2,0.0,120.0
16381928,21899206,Entire home/apt,South of Market,10,4.5,4,1.0,120.0
19198089,31097420,Entire home/apt,Nob Hill,3,4.5,2,0.0,120.0
5890033,30588646,Entire home/apt,Outer Richmond,11,5.0,3,2.0,120.0
1633126,2712969,Entire home/apt,Excelsior,14,4.5,1,1.0,109.0
19140352,6721186,Entire home/apt,Western Addition,0,0.0,3,1.0,105.0
10157431,18587332,Entire home/apt,Downtown/Civic Center,59,4.5,3,1.0,105.0
4632133,20850212,Entire home/apt,Marina,67,4.5,2,1.0,109.0
1830541,9574679,Entire home/apt,Inner Richmond,172,5.0,3,1.0,110.0
63405,142882,Entire home/apt,Mission,146,4.5,2,1.0,115.0
8351923,8146166,Entire home/apt,West of Twin Peaks,130,5.0,2,0.0,110.0
14552166,17042045,Entire home/apt,Downtown/Civic Center,45,4.0,2,0.0,119.0
311259,1601019,Entire home/apt,Visitacion Valley,304,5.0,3,0.0,109.0
19718349,24346283,Entire home/apt,Bernal Heights,0,0.0,2,1.0,115.0
1356240,555223,Entire home/apt,Mission,144,4.5,3,1.0,120.0
1738415,3273603,Entire home/apt,Western Addition,266,5.0,4,1.0,118.0
15583984,100413519,Entire home/apt,Downtown/Civic Center,4,4.0,2,0.0,105.0
4365969,22662933,Entire home/apt,Bernal Heights,153,5.0,3,0.0,119.0
15985008,13303946,Entire home/apt,West of Twin Peaks,39,5.0,2,0.0,120.0
2048834,10501924,Entire home/apt,Western Addition,121,4.5,2,1.0,110.0
9044976,19986283,Entire home/apt,Nob Hill,6,5.0,2,0.0,115.0
8221207,42995477,Entire home/apt,Bernal Heights,61,4.5,2,1.0,115.0
4215907,5440227,Entire home/apt,Bayview,66,5.0,2,1.0,115.0
867530,4422469,Entire home/apt,Bernal Heights,161,4.5,3,1.0,120.0
19682174,9754720,Entire home/apt,Parkside,0,0.0,2,0.0,115.0
5217164,26991996,Entire home/apt,Bayview,41,4.5,2,1.0,115.0
18346141,2074396,Entire home/apt,South of Market,2,0.0,6,2.0,119.0
16231927,21853180,Entire home/apt,Mission,12,5.0,2,1.0,110.0
15242405,96917301,Entire home/apt,South of Market,0,0.0,2,0.0,100.0
19084673,37104482,Entire home/apt,Chinatown,7,5.0,2,0.0,120.0
12210859,65674750,Entire home/apt,Western Addition,7,5.0,3,1.0,110.0
16231812,36059336,Entire home/apt,Downtown/Civic Center,2,0.0,2,0.0,100.0
14694071,11855893,Entire home/apt,Downtown/Civic Center,25,4.5,2,0.0,110.0
3511756,6195975,Entire home/apt,Downtown/Civic Center,33,4.5,2,1.0,120.0
18463248,128031052,Entire home/apt,Pacific Heights,6,4.5,2,1.0,119.0
18009334,123803777,Entire home/apt,Inner Sunset,5,5.0,2,0.0,120.0
16572187,1695476,Entire home/apt,Bernal Heights,32,5.0,2,1.0,120.0
17434665,32614449,Entire home/apt,West of Twin Peaks,11,5.0,2,0.0,120.0
1344243,7292289,Entire home/apt,Inner Richmond,22,4.5,2,1.0,119.0
7222704,30610362,Entire home/apt,Outer Richmond,123,5.0,2,1.0,105.0
5577516,6875334,Entire home/apt,Inner Sunset,22,5.0,4,1.0,109.0
15432669,12765917,Entire home/apt,Inner Sunset,27,4.5,4,1.0,115.0
7965068,15576078,Entire home/apt,Outer Sunset,69,5.0,2,1.0,105.0
14179246,1601019,Entire home/apt,Visitacion Valley,40,5.0,2,0.0,105.0
18548006,51078965,Entire home/apt,Bayview,1,0.0,3,1.0,120.0
18191544,2239255,Entire home/apt,Downtown/Civic Center,9,5.0,2,0.0,115.0
13516275,77622485,Entire home/apt,Outer Sunset,23,4.5,2,0.0,110.0
13170498,4076124,Entire home/apt,Haight Ashbury,16,4.5,2,0.0,110.0
14962746,79117,Entire home/apt,Castro/Upper Market,6,5.0,2,0.0,120.0
16498921,108376619,Entire home/apt,Inner Sunset,23,5.0,2,0.0,103.0
13016330,71832050,Entire home/apt,Nob Hill,65,4.0,4,1.0,116.0
1370128,4510183,Entire home/apt,Western Addition,172,4.5,2,1.0,96.0
4631873,20850212,Entire home/apt,Marina,116,4.5,2,1.0,99.0
19608743,107317147,Entire home/apt,Western Addition,0,0.0,2,1.0,100.0
589516,2908279,Entire home/apt,Outer Richmond,70,4.5,6,2.0,109.0
16290048,106565379,Entire home/apt,Outer Richmond,0,0.0,6,3.0,100.0
2701658,13825526,Entire home/apt,Excelsior,86,5.0,3,1.0,110.0
6728250,35233489,Entire home/apt,Outer Mission,18,4.5,2,1.0,109.0
3718865,2348306,Entire home/apt,Excelsior,137,5.0,3,1.0,120.0
13174268,73640858,Entire home/apt,Downtown/Civic Center,44,4.0,2,0.0,109.0
277339,1448282,Entire home/apt,Outer Mission,256,5.0,3,1.0,110.0
19639987,94061302,Entire home/apt,Mission,0,0.0,2,0.0,120.0
555596,1772044,Entire home/apt,Noe Valley,45,5.0,2,1.0,120.0
12511225,17042045,Entire home/apt,Downtown/Civic Center,58,4.5,2,0.0,110.0
13169268,17042045,Entire home/apt,Downtown/Civic Center,81,4.5,2,1.0,110.0
12780009,17042045,Entire home/apt,Downtown/Civic Center,77,4.5,2,1.0,110.0
12779748,17042045,Entire home/apt,Downtown/Civic Center,53,4.5,2,1.0,110.0
3720392,5020218,Entire home/apt,Inner Sunset,136,5.0,2,1.0,104.0
12510982,17042045,Entire home/apt,Downtown/Civic Center,57,4.5,2,0.0,110.0
2461006,8360606,Entire home/apt,Excelsior,146,4.5,3,1.0,120.0
17717732,13130747,Entire home/apt,Western Addition,12,4.5,2,1.0,110.0
19663541,16877435,Entire home/apt,Outer Sunset,0,0.0,2,1.0,110.0
14221114,85994573,Entire home/apt,Mission,6,4.5,2,0.0,115.0
3924524,8899969,Entire home/apt,Potrero Hill,67,4.5,2,0.0,115.0
19680632,3884045,Entire home/apt,Downtown/Civic Center,0,0.0,2,1.0,119.0
14804950,24949158,Entire home/apt,Bernal Heights,90,5.0,2,0.0,100.0
19609999,6662345,Entire home/apt,Mission,0,0.0,2,1.0,115.0
794626,4186663,Entire home/apt,Excelsior,129,4.5,6,1.0,110.0
16621667,4106045,Entire home/apt,Presidio Heights,3,5.0,2,1.0,120.0
8520295,1999893,Entire home/apt,Outer Sunset,32,5.0,2,0.0,120.0
958,1169,Entire home/apt,Western Addition,91,5.0,3,1.0,120.0
3721927,5020218,Entire home/apt,Inner Sunset,158,5.0,2,1.0,110.0
15330348,97717942,Entire home/apt,Diamond Heights,102,5.0,2,1.0,110.0
2132457,2741839,Entire home/apt,Noe Valley,14,5.0,2,1.0,110.0
13637547,19364597,Entire home/apt,Noe Valley,25,5.0,4,0.0,113.0
676228,2645901,Entire home/apt,West of Twin Peaks,270,4.5,4,1.0,104.0
14963288,17042045,Entire home/apt,Downtown/Civic Center,55,4.5,2,0.0,110.0
19718286,138966286,Entire home/apt,Mission,0,0.0,2,0.0,110.0
499096,2463273,Entire home/apt,Mission,125,5.0,2,1.0,100.0
17699952,120601727,Entire home/apt,Downtown/Civic Center,1,0.0,2,0.0,96.0
19576132,70491455,Entire home/apt,Castro/Upper Market,0,0.0,2,1.0,96.0
19587503,34130667,Entire home/apt,North Beach,0,0.0,5,1.0,99.0
13332150,23668677,Entire home/apt,Nob Hill,31,4.5,2,1.0,100.0
585225,2774967,Entire home/apt,Noe Valley,367,5.0,2,1.0,83.0
